date,district,temperature,humidity,rainfall,wind_speed
2025-03-16,Mymensingh,28.88,60.06,2.58,2.25
2025-03-17,Mymensingh,29.18,54.38,0.94,2.58
2025-03-18,Mymensingh,28.6,48.15,0.15,2.28
2025-03-19,Mymensingh,28.0,47.34,0.01,1.66
2025-03-20,Mymensingh,27.64,48.52,0.01,1.74
2025-03-21,Mymensingh,23.91,60.03,0.67,1.37
2025-03-22,Mymensingh,24.23,63.3,0.3,1.05
2025-03-23,Mymensingh,24.46,57.79,0.38,1.32
2025-03-24,Mymensingh,25.49,49.38,0.0,1.61
2025-03-25,Mymensingh,26.27,45.21,0.0,1.41
2025-03-26,Mymensingh,27.63,39.58,0.0,1.21
2025-03-27,Mymensingh,28.83,41.42,0.0,1.23
2025-03-28,Mymensingh,29.78,49.19,0.0,1.84
2025-03-29,Mymensingh,30.0,49.4,0.0,2.37
2025-03-30,Mymensingh,29.01,51.14,0.0,1.75
2025-03-31,Mymensingh,29.35,44.97,0.19,1.61
2025-04-01,Mymensingh,31.02,47.6,0.02,1.97
2025-04-02,Mymensingh,31.36,46.06,0.06,1.25
2025-04-03,Mymensingh,31.2,37.74,0.0,1.51
2025-04-04,Mymensingh,31.77,29.75,0.0,1.39
2025-04-05,Mymensingh,31.8,35.36,0.44,1.47
2025-04-06,Mymensingh,31.37,48.11,3.72,1.51
2025-04-07,Mymensingh,30.67,44.99,1.53,1.03
2025-04-08,Mymensingh,31.37,45.35,0.81,1.25
2025-04-09,Mymensingh,31.23,45.17,0.41,0.94
2025-04-10,Mymensingh,31.56,42.74,0.05,1.23
2025-04-11,Mymensingh,31.08,45.92,0.97,1.2
2025-04-12,Mymensingh,32.02,43.21,0.21,0.82
2025-04-13,Mymensingh,31.52,39.88,0.19,1.21
2025-04-14,Mymensingh,32.46,38.58,1.12,1.03
2025-04-15,Mymensingh,32.1,41.62,1.89,0.73
2025-04-16,Mymensingh,30.91,47.25,2.53,1.36
2025-04-17,Mymensingh,29.46,55.41,3.0,1.25
2025-04-18,Mymensingh,30.22,54.02,2.75,0.89
2025-04-19,Mymensingh,29.74,58.09,2.96,0.78
2025-04-20,Mymensingh,30.68,58.88,2.81,1.27
2025-04-21,Mymensingh,32.12,61.57,3.39,2.0
2025-04-22,Mymensingh,32.85,59.62,3.05,2.64
2025-04-23,Mymensingh,33.17,53.78,0.73,3.52
2025-04-24,Mymensingh,-999.0,-999.0,-999.0,-999.0
2025-04-25,Mymensingh,-999.0,-999.0,-999.0,-999.0
2025-04-26,Mymensingh,-999.0,-999.0,-999.0,-999.0
2025-04-27,Mymensingh,-999.0,-999.0,-999.0,-999.0
